"Date/Time (PST)","Battery Voltage  (v) ","Precipitation  ("") ","Relative Humidity  (%) ","Total Snow Depth  ("") ","24 Hour Snow  ("") ","Temperature  (deg F) ","Soil Moisture A  (VWC) ","Soil Moisture B  (VWC) ","Soil Moisture C  (VWC) ","Soil Temperature A  (deg F) ","Soil Temperature B  (deg F) ","Soil Temperature C  (deg F) "
"2022-07-26 19:00:00",16.31,0,59.29,-2.338,0.143,71.82,0.585,0.571,0.619,11.47,11.4,9.75
"2022-07-26 18:00:00",16.29,0,51.56,-1.73,-0.057,75.3,0.584,0.572,0.619,11.96,11.86,9.72
"2022-07-26 17:00:00",16.29,0,42.1,-4.74,-0.391,80.5,0.585,0.572,0.62,12.79,12.15,9.56
"2022-07-26 16:00:00",16.31,0,35.97,-5.509,-0.325,82.1,0.585,0.573,0.62,13.38,12.07,9.22
"2022-07-26 15:00:00",16.33,0,31.88,-4.271,-0.391,82.1,0.586,0.573,0.62,13.52,11.59,8.74
"2022-07-26 14:00:00",16.35,0,28.12,-3.134,-0.425,81.2,0.586,0.573,0.621,13.02,10.83,8.18
"2022-07-26 13:00:00",16.37,0,30.28,-3.068,-0.391,79.39,0.587,0.573,0.621,12.12,9.84,7.598
"2022-07-26 12:00:00",16.39,0,29.29,-2.733,0.21,79.46,0.588,0.573,0.621,11.27,8.58,7.092
"2022-07-26 11:00:00",16.4,0,29.49,-1.997,0.144,78.9,0.589,0.572,0.621,10.94,7.703,6.913
"2022-07-26 10:00:00",16.41,0,30.63,-1.529,-0.258,77.46,0.589,0.571,0.621,9.46,7.578,6.927
"2022-07-26 09:00:00",16.42,0,31.57,-1.362,-0.191,75.62,0.589,0.57,0.621,8.46,7.623,6.995
"2022-07-26 08:00:00",16.48,0,35.82,-1.951,0.408,73.23,0.589,0.569,0.621,8.34,7.671,7.052
"2022-07-26 07:00:00",16.5,0,37.01,-2.082,0.403,69.74,0.589,0.569,0.621,8.35,7.732,7.118
"2022-07-26 06:00:00",16.49,0,35.19,-1.848,0.47,67.51,0.589,0.569,0.621,8.41,7.785,7.184
"2022-07-26 05:00:00",16.49,0,33.26,-0.844,0.336,67.1,0.588,0.569,0.621,8.5,7.842,7.253
"2022-07-26 04:00:00",16.49,0,35.26,-2.048,0.269,66.77,0.588,0.569,0.62,8.59,7.906,7.332
"2022-07-26 03:00:00",16.49,0,44.57,-1.313,0.403,67.33,0.588,0.57,0.62,8.67,7.989,7.421
"2022-07-26 02:00:00",16.48,0,42.33,282.2,0.47,67.95,0.588,0.57,0.62,8.74,8.09,7.525
"2022-07-26 01:00:00",16.48,0,42.03,140.8,0.47,68.18,0.588,0.57,0.62,8.84,8.24,7.63
"2022-07-26 00:00:00",16.47,0,44.24,-1.48,0.336,67.62,0.587,0.57,0.62,8.93,8.39,7.723
"2022-07-25 23:00:00",16.46,0,42.35,140.6,0.47,65.98,0.587,0.571,0.62,9,8.52,7.815
"2022-07-25 22:00:00",16.45,0,45.82,-1.647,0.403,67.05,0.587,0.571,0.62,9.07,8.7,7.91
"2022-07-25 21:00:00",16.42,0,46.56,-1.58,0.47,68.48,0.586,0.572,0.62,9.08,8.97,8
"2022-07-25 20:00:00",16.38,0,49.59,-2.784,0.403,66.1,0.586,0.573,0.62,9.23,9.32,8.06
"2022-07-25 19:00:00",16.33,0,47.61,-1.604,0.276,69.4,0.585,0.573,0.621,9.57,9.75,8.11
"2022-07-25 18:00:00",16.31,0,44.52,-1.997,0.144,71.89,0.585,0.574,0.621,10.3,10.26,8.12
"2022-07-25 17:00:00",16.3,0,38.11,-3.535,-0.258,76.97,0.586,0.574,0.621,11.3,10.64,8.02
"2022-07-25 16:00:00",16.32,0,36.71,-3.234,-0.291,78.46,0.586,0.574,0.622,12.09,10.65,7.736
"2022-07-25 15:00:00",16.34,0,35.48,-3.402,-0.258,78.61,0.587,0.575,0.622,12.34,10.16,7.249
"2022-07-25 14:00:00",16.36,0,33.56,-3.502,-0.325,78.1,0.588,0.575,0.622,11.58,9.19,6.61
"2022-07-25 13:00:00",16.39,0,34.8,-3.569,-0.258,76.43,0.589,0.575,0.622,10.4,7.974,5.969
"2022-07-25 12:00:00",16.41,0,34.16,-2.8,0.144,75.35,0.589,0.574,0.622,9.82,6.686,5.529
"2022-07-25 11:00:00",16.43,0,35.39,-3.001,0.21,73.59,0.59,0.573,0.622,9.17,6.039,5.443
"2022-07-25 10:00:00",16.45,0,34.19,-1.93,0.01,72.48,0.591,0.572,0.622,7.546,5.949,5.486
"2022-07-25 09:00:00",16.45,0,35.78,-1.535,-0.192,71.5,0.591,0.572,0.622,6.515,5.986,5.544
"2022-07-25 08:00:00",16.5,0,41.7,-1.881,0.136,68.76,0.59,0.572,0.622,6.392,6.035,5.606
"2022-07-25 07:00:00",16.55,0,41.35,-0.911,0.269,65.72,0.59,0.571,0.622,6.384,6.099,5.671
"2022-07-25 06:00:00",16.52,0,42.57,-0.409,0.269,63.98,0.59,0.571,0.622,6.431,6.156,5.729
"2022-07-25 05:00:00",16.51,0,48.08,-0.811,0.269,62.99,0.59,0.572,0.622,6.498,6.214,5.788
"2022-07-25 04:00:00",16.51,0,52.46,-0.777,0.269,63.24,0.59,0.572,0.622,6.575,6.273,5.843
"2022-07-25 03:00:00",16.51,0,52.39,-0.677,0.269,63.45,0.59,0.572,0.622,6.648,6.344,5.908
"2022-07-25 02:00:00",16.51,0,53.98,-0.51,0.269,62.43,0.589,0.572,0.622,6.732,6.425,5.968
"2022-07-25 01:00:00",16.5,0,63.21,-0.476,0.269,61.63,0.589,0.573,0.622,6.792,6.512,6.029
"2022-07-25 00:00:00",16.49,0,62.24,-0.443,0.136,62.06,0.589,0.573,0.622,6.831,6.625,6.085
"2022-07-24 23:00:00",16.49,0,61.17,-0.777,0.269,61.79,0.589,0.574,0.622,6.852,6.797,6.158
"2022-07-24 22:00:00",16.48,0,66.75,-0.911,0.269,61.03,0.588,0.575,0.622,6.869,7.088,6.242
"2022-07-24 21:00:00",16.45,0,67.5,-1.012,0.136,61.94,0.588,0.575,0.622,7.029,7.518,6.344
"2022-07-24 20:00:00",16.41,0,68.87,-1.145,0.269,63.51,0.588,0.576,0.623,7.514,8.1,6.455
"2022-07-24 19:00:00",16.37,0,70.65,-1.444,0.27,65.24,0.588,0.576,0.623,8.45,8.71,6.495
"2022-07-24 18:00:00",16.36,0,67.24,-2.432,0.244,66.92,0.588,0.576,0.623,9.68,9.11,6.374
"2022-07-24 17:00:00",16.35,0,62.68,-3.402,-0.191,69.27,0.589,0.577,0.624,10.72,9.03,6.023
"2022-07-24 16:00:00",16.38,0,54.19,-2.833,-0.191,71.73,0.59,0.577,0.624,10.94,8.37,5.469
"2022-07-24 15:00:00",16.4,0,55.31,-2.031,-0.258,70.88,0.591,0.577,0.624,10.18,7.279,4.819
"2022-07-24 14:00:00",16.41,0,58.53,-2.365,-0.258,69.56,0.591,0.577,0.624,8.89,6.051,4.224
"2022-07-24 13:00:00",16.43,0,43.96,-0.793,-0.258,71.14,0.592,0.577,0.624,8.11,4.933,3.802
"2022-07-24 12:00:00",16.44,0,31.19,-1.061,0.01,71.45,0.593,0.576,0.624,8.36,4.118,3.633
"2022-07-24 11:00:00",16.45,0,28.79,1.52,0.211,70.22,0.594,0.575,0.624,7.116,3.839,3.647
"2022-07-24 10:00:00",16.46,0,29.48,2.001,-0.193,69.12,0.593,0.574,0.624,5.198,3.809,3.711
"2022-07-24 09:00:00",16.46,0,30.47,1.33,-0.199,67.42,0.593,0.574,0.624,4.13,3.863,3.781
"2022-07-24 08:00:00",16.51,0,37.24,2.066,0.069,65.2,0.592,0.574,0.624,3.996,3.92,3.842
"2022-07-24 07:00:00",16.52,0,34.16,3.002,0.269,61.84,0.592,0.574,0.624,3.961,3.988,3.905
"2022-07-24 06:00:00",16.52,0,38.05,3.025,0.268,60.17,0.592,0.574,0.624,3.976,4.069,3.973
"2022-07-24 05:00:00",16.52,0,36.89,3.362,0.134,60.48,0.592,0.574,0.624,4.018,4.153,4.036
"2022-07-24 04:00:00",16.52,0,33.28,3.75,0.132,59.95,0.592,0.574,0.624,4.087,4.251,4.102
"2022-07-24 03:00:00",16.52,0,30.73,3.566,0.067,60.58,0.592,0.574,0.624,4.163,4.364,4.171
"2022-07-24 02:00:00",16.54,0,30.38,3.723,0.195,61.34,0.592,0.574,0.624,4.248,4.488,4.237
"2022-07-24 01:00:00",16.55,0,30.94,3.65,0.188,59.29,0.591,0.575,0.624,4.382,4.644,4.307
"2022-07-24 00:00:00",16.55,0,46.77,3.437,0.186,54.35,0.591,0.575,0.624,4.563,4.83,4.379
"2022-07-23 23:00:00",16.54,0,54.43,3.805,0.387,52.7,0.591,0.575,0.624,4.77,5.052,4.441
"2022-07-23 22:00:00",16.53,0,90,4.006,0.253,50.95,0.591,0.576,0.624,5.051,5.347,4.517
"2022-07-23 21:00:00",16.52,0,92.7,3.738,0.186,51.3,0.59,0.577,0.624,5.467,5.732,4.566
"2022-07-23 20:00:00",16.5,0,100,3.988,0.189,50.37,0.59,0.577,0.624,6.04,6.139,4.592
"2022-07-23 19:00:00",16.49,0,98,3.59,0.196,51.13,0.59,0.578,0.625,6.764,6.495,4.538
"2022-07-23 18:00:00",16.5,0,93.2,3.37,0.136,52.77,0.59,0.578,0.625,7.642,6.641,4.373
"2022-07-23 17:00:00",16.5,0,80.7,1.32,-0.229,57.37,0.591,0.578,0.625,8.34,6.482,4.094
"2022-07-23 16:00:00",16.5,0,81.3,0.964,-0.265,57.17,0.592,0.579,0.625,8.49,6.028,3.759
"2022-07-23 15:00:00",16.53,0,78.67,1.932,-0.4,57.85,0.592,0.578,0.625,8.06,5.363,3.42
"2022-07-23 14:00:00",16.53,0,77.97,2.434,-0.4,57.81,0.592,0.578,0.625,7.387,4.603,3.099
"2022-07-23 13:00:00",16.55,0,78.31,142.6,-0.232,56.98,0.593,0.578,0.625,6.589,3.806,2.778
"2022-07-23 12:00:00",16.54,0,79.41,143.1,0.069,55.57,0.594,0.578,0.625,6.376,3.088,2.586
"2022-07-23 11:00:00",16.59,0,70.82,4.106,0.269,54.85,0.594,0.576,0.625,5.777,2.738,2.573
"2022-07-23 10:00:00",16.57,0,79.77,143.7,-0.009,54.7,0.595,0.576,0.625,4.011,2.699,2.61
"2022-07-23 09:00:00",16.59,0,93.9,6.448,-0.081,49.81,0.594,0.576,0.625,2.982,2.74,2.656
"2022-07-23 08:00:00",16.61,0,99.4,6.816,0.253,46.45,0.594,0.576,0.625,2.93,2.778,2.682
"2022-07-23 07:00:00",16.64,0,100,6.95,0.387,44.65,0.593,0.575,0.625,2.89,2.815,2.711
"2022-07-23 06:00:00",16.59,0,100,7.285,0.387,42.08,0.594,0.576,0.625,2.951,2.848,2.739
"2022-07-23 05:00:00",16.58,0,100,7.084,0.32,42.09,0.593,0.576,0.625,3.042,2.882,2.769
"2022-07-23 04:00:00",16.57,0,100,6.783,0.32,44.29,0.593,0.576,0.625,3.077,2.914,2.798
"2022-07-23 03:00:00",16.56,0,100,7.218,0.32,43.77,0.593,0.576,0.625,3.116,2.957,2.83
"2022-07-23 02:00:00",16.56,0,100,6.917,0.32,46.33,0.593,0.577,0.625,3.107,3.018,2.863
"2022-07-23 01:00:00",16.56,0,100,6.883,0.387,46.8,0.593,0.577,0.625,3.099,3.112,2.907
"2022-07-23 00:00:00",16.56,0,100,7.151,0.253,47.74,0.593,0.577,0.625,3.122,3.239,2.952
"2022-07-22 23:00:00",16.55,0,100,6.883,0.186,47.67,0.593,0.577,0.625,3.25,3.408,3.002
"2022-07-22 22:00:00",16.55,0,100,6.682,0.253,47.59,0.592,0.578,0.625,3.487,3.639,3.049
"2022-07-22 21:00:00",16.54,0,100,6.917,0.186,47.92,0.592,0.579,0.625,3.815,3.881,3.087
"2022-07-22 20:00:00",16.54,0,99.1,7.031,0.189,49.81,0.592,0.579,0.625,4.238,4.102,3.092
"2022-07-22 19:00:00",16.52,0,96,6.648,0.191,51.32,0.592,0.579,0.626,4.705,4.248,3.053
"2022-07-22 18:00:00",16.52,0,89.8,6.414,0.136,53.61,0.592,0.58,0.626,5.11,4.247,2.965
"2022-07-22 17:00:00",16.51,0,83.9,6.013,0.069,55.89,0.592,0.58,0.626,5.424,4.043,2.799
"2022-07-22 16:00:00",16.51,0,80,5.511,0.002,57.71,0.593,0.58,0.626,5.531,3.627,2.552
"2022-07-22 15:00:00",16.52,0,79.27,5.979,-0.065,57.9,0.593,0.58,0.626,5.245,3.132,2.309
"2022-07-22 14:00:00",16.56,0,75.36,6.514,-0.132,58.57,0.594,0.579,0.626,4.833,2.728,2.124
"2022-07-22 13:00:00",16.6,0,88.3,282.4,0.068,53,0.595,0.577,0.626,4.534,2.439,2.012
"2022-07-22 12:00:00",16.59,0,93.1,7.778,0.162,50.77,0.595,0.578,0.626,4.031,2.217,1.952
"2022-07-22 11:00:00",16.6,0,93.5,8.16,0.12,50.08,0.595,0.578,0.626,3.447,2.076,1.927
"2022-07-22 10:00:00",16.59,0,99.8,8.56,0.186,47.63,0.594,0.578,0.626,2.985,1.987,1.93
"2022-07-22 09:00:00",16.6,0,100,8.82,0.253,46.48,0.594,0.577,0.626,2.584,1.949,1.948
"2022-07-22 08:00:00",16.6,0,99.8,9.09,0.22,46.85,0.594,0.577,0.626,2.256,1.968,1.969
"2022-07-22 07:00:00",16.61,0,98.7,9.29,0.186,46.99,0.594,0.577,0.626,2.035,2.009,2.006
"2022-07-22 06:00:00",16.58,0,100,9.69,0.253,45.57,0.594,0.578,0.626,2.032,2.08,2.036
"2022-07-22 05:00:00",16.58,0,98.5,9.69,0.186,45.72,0.594,0.578,0.626,2.126,2.138,2.056
"2022-07-22 04:00:00",16.58,0,96.9,9.89,0.253,46.55,0.593,0.579,0.626,2.245,2.186,2.083
"2022-07-22 03:00:00",16.58,0,99.8,9.36,0.186,47.58,0.593,0.579,0.626,2.339,2.239,2.098
"2022-07-22 02:00:00",16.57,0,100,9.56,0.253,48.81,0.593,0.58,0.626,2.38,2.294,2.122
"2022-07-22 01:00:00",16.54,0,98.4,9.63,0.253,49.12,0.593,0.58,0.626,2.469,2.354,2.136
"2022-07-22 00:00:00",16.54,0,100,9.64,0.189,50.53,0.592,0.58,0.626,2.528,2.405,2.158
"2022-07-21 23:00:00",16.53,0,100,9.65,0.256,50.98,0.592,0.58,0.626,2.544,2.471,2.169
"2022-07-21 22:00:00",16.52,0,100,9.9,0.254,52.42,0.592,0.581,0.626,2.557,2.559,2.19
"2022-07-21 21:00:00",16.5,0,99.6,9.66,0.258,53.69,0.592,0.581,0.626,2.629,2.689,2.221
"2022-07-21 20:00:00",16.46,0,95.6,9.98,0.267,55.07,0.591,0.581,0.626,2.852,2.833,2.253
"2022-07-21 19:00:00",16.41,0,87.9,9.66,0.269,58.4,0.591,0.581,0.626,3.255,2.962,2.261
"2022-07-21 18:00:00",16.39,0,76.68,9.31,0.277,62.16,0.592,0.582,0.626,3.694,2.987,2.21
"2022-07-21 17:00:00",16.39,0,61.46,7.902,-0.258,66.77,0.592,0.582,0.627,3.938,2.825,2.065
"2022-07-21 16:00:00",16.41,0,52.78,7.869,-0.191,69.32,0.592,0.582,0.627,3.722,2.434,1.814
"2022-07-21 15:00:00",16.43,0,44.11,8.37,-0.325,70.97,0.592,0.581,0.627,3,1.886,1.512
"2022-07-21 14:00:00",16.45,0,45.62,8.97,-0.191,69.99,0.592,0.581,0.626,1.923,1.361,1.255
"2022-07-21 13:00:00",16.46,0,49.24,8.64,-0.191,69.22,0.592,0.581,0.626,1.338,1.02,1.146
"2022-07-21 12:00:00",16.49,0,48.36,9.74,0.144,67.82,0.592,0.58,0.626,1.064,1.011,1.145
"2022-07-21 11:00:00",16.48,0,51.94,10.71,0.277,65.63,0.593,0.58,0.626,1.012,1.041,1.164
"2022-07-21 10:00:00",16.51,0,52.25,10.93,0.002,62.44,0.595,0.578,0.626,1.024,1.084,1.203
"2022-07-21 09:00:00",16.52,0,55,11.6,-0.199,60.15,0.595,0.578,0.626,1.043,1.119,1.216
"2022-07-21 08:00:00",16.55,0,58.66,12.33,0.134,56.84,0.595,0.579,0.626,1.088,1.15,1.238
"2022-07-21 07:00:00",16.59,0,66.2,12.47,0.257,54,0.595,0.576,0.626,1.137,1.188,1.263
"2022-07-21 06:00:00",16.57,0,70.87,12.81,0.253,51.92,0.595,0.579,0.626,1.18,1.224,1.278
"2022-07-21 05:00:00",16.56,0,76.89,12.84,0.186,52.37,0.595,0.579,0.626,1.235,1.256,1.3
"2022-07-21 04:00:00",16.55,0,80.9,12.71,0.186,51.75,0.594,0.58,0.626,1.284,1.296,1.314
"2022-07-21 03:00:00",16.54,0,83.7,12.84,0.186,52.4,0.594,0.58,0.627,1.328,1.34,1.332
"2022-07-21 02:00:00",16.53,0,75.42,12.89,0.189,54.22,0.593,0.581,0.627,1.368,1.384,1.351
"2022-07-21 01:00:00",16.52,0,69.74,13.12,0.223,54.48,0.593,0.581,0.627,1.422,1.425,1.361
"2022-07-21 00:00:00",16.52,0,73.04,12.86,0.191,54.93,0.592,0.581,0.627,1.48,1.469,1.37
"2022-07-20 23:00:00",16.51,0,57.34,12.45,0.188,56.09,0.592,0.582,0.627,1.563,1.511,1.384
"2022-07-20 22:00:00",16.49,0,64.02,12.27,0.192,56.02,0.591,0.582,0.627,1.682,1.569,1.384
"2022-07-20 21:00:00",16.46,0,56.93,12.27,0.192,56.15,0.591,0.582,0.627,1.804,1.623,1.391
"2022-07-20 20:00:00",16.43,0,75.69,12.4,0.136,58.09,0.59,0.583,0.627,1.921,1.693,1.379
"2022-07-20 19:00:00",16.37,0,68.83,12.01,0.27,62.64,0.59,0.583,0.627,2.115,1.745,1.343
"2022-07-20 18:00:00",16.35,0,61.68,11.18,0.277,66.05,0.589,0.583,0.627,2.373,1.725,1.271
"2022-07-20 17:00:00",16.35,0,49.73,10.38,-0.19,71,0.589,0.583,0.627,2.505,1.559,1.128
"2022-07-20 16:00:00",16.37,0,45.93,9.77,-0.191,71.68,0.589,0.583,0.627,2.408,1.264,0.908
"2022-07-20 15:00:00",16.41,0,45.28,11.21,-0.291,72.27,0.589,0.582,0.627,2.083,0.896,0.649
"2022-07-20 14:00:00",16.44,0,41.03,11.15,-0.258,72.28,0.589,0.58,0.627,1.552,0.489,0.414
"2022-07-20 13:00:00",16.47,0,39.14,12.45,-0.191,70.6,0.589,0.581,0.627,0.74,0.13,0.277
"2022-07-20 12:00:00",16.5,0,43.24,12.82,0.01,68.22,0.59,0.58,0.626,0.148,0.029,0.258
"2022-07-20 11:00:00",16.48,0,49.24,12.89,0.277,65.28,0.593,0.581,0.627,0.053,0.05,0.267
"2022-07-20 10:00:00",16.52,0,43.47,13.87,0.002,64.42,0.594,0.578,0.627,0.056,0.056,0.278
"2022-07-20 09:00:00",16.5,0,40.44,13.84,-0.333,62.24,0.595,0.578,0.627,0.057,0.062,0.276
"2022-07-20 08:00:00",16.53,0,43.42,14.88,-0.132,60.49,0.596,0.578,0.627,0.056,0.056,0.268
"2022-07-20 07:00:00",16.57,0,44.66,15.5,0.066,57.85,0.595,0.578,0.627,0.067,0.059,0.269
"2022-07-20 06:00:00",16.56,0,47.39,15.63,0.222,55.5,0.596,0.578,0.627,0.075,0.065,0.268
"2022-07-20 05:00:00",16.56,0,54.66,15.72,0.187,53.42,0.596,0.578,0.627,0.076,0.061,0.269
"2022-07-20 04:00:00",16.55,0,62.01,15.73,0.189,53.42,0.596,0.579,0.627,0.076,0.058,0.27
"2022-07-20 03:00:00",16.54,0,68.18,15.8,0.255,53.47,0.595,0.579,0.627,0.076,0.057,0.268
"2022-07-20 02:00:00",16.53,0,71.16,15.92,0.253,51.79,0.595,0.579,0.627,0.076,0.056,0.257
"2022-07-20 01:00:00",16.53,0,79.49,15.73,0.255,53.73,0.595,0.579,0.627,0.074,0.048,0.249
"2022-07-20 00:00:00",16.52,0,74.34,15.73,0.189,54.53,0.595,0.579,0.627,0.07,0.041,0.244
"2022-07-19 23:00:00",16.51,0,70.93,15.86,0.188,55.65,0.595,0.579,0.627,0.071,0.04,0.237
"2022-07-19 22:00:00",16.5,0,76.2,15.54,0.19,55.9,0.595,0.58,0.627,0.077,0.038,0.232
"2022-07-19 21:00:00",16.46,0,79.3,15.09,0.193,57.21,0.594,0.58,0.627,0.079,0.04,0.234
"2022-07-19 20:00:00",16.43,0,74.75,15.81,0.136,56.85,0.594,0.58,0.627,0.077,0.034,0.23
"2022-07-19 19:00:00",16.42,0,71.13,15.01,0.136,61.23,0.593,0.581,0.627,0.072,0.018,0.22
"2022-07-19 18:00:00",16.4,0,64.33,14.72,0.277,64.46,0.592,0.581,0.627,0.074,0.016,0.219
"2022-07-19 17:00:00",16.39,0,58.63,13.89,-0.191,66.92,0.591,0.582,0.627,0.074,0.009,0.219
"2022-07-19 16:00:00",16.4,0,55.58,13.49,-0.191,69.13,0.591,0.582,0.627,0.073,0.011,0.219
"2022-07-19 15:00:00",16.43,0,52.79,13.99,-0.291,70.21,0.591,0.579,0.627,0.064,0.006,0.225
"2022-07-19 14:00:00",16.43,0,52.46,14.86,-0.325,69.6,0.592,0.581,0.627,0.036,0.015,0.229
"2022-07-19 13:00:00",16.47,0,51.29,15.53,-0.325,68,0.593,0.58,0.627,0.034,0.016,0.231
"2022-07-19 12:00:00",16.49,0,49.16,15.96,0.01,65,0.593,0.578,0.627,0.035,0.025,0.232
"2022-07-19 11:00:00",16.5,0,47.58,16.66,0.277,64.23,0.593,0.578,0.627,0.035,0.032,0.233
"2022-07-19 10:00:00",16.49,0,47.21,17.09,0.003,63.03,0.595,0.578,0.627,0.052,0.035,0.248
"2022-07-19 09:00:00",16.49,0,42.8,17.49,-0.199,63.01,0.595,0.577,0.627,0.053,0.046,0.249
"2022-07-19 08:00:00",16.54,0,46.41,283.1,11.81,60.41,0.594,0.577,0.627,0.056,0.042,0.249
"2022-07-19 07:00:00",16.56,0,49.47,282.8,0.331,56.41,0.594,0.577,0.627,0.054,0.046,0.258
"2022-07-19 06:00:00",16.55,0,49.08,18.76,0.326,55.55,0.595,0.577,0.627,0.057,0.045,0.257
"2022-07-19 05:00:00",16.55,0,40.91,19.18,24.61,55.14,0.595,0.578,0.627,0.06,0.045,0.254
"2022-07-19 04:00:00",16.55,0,42.44,19.18,0.324,55.7,0.595,0.578,0.627,0.058,0.04,0.251
"2022-07-19 03:00:00",16.55,0,38.65,18.95,0.357,56.2,0.595,0.578,0.627,0.059,0.04,0.249
"2022-07-19 02:00:00",16.55,0,26.11,19.15,0.324,56.15,0.595,0.578,0.627,0.06,0.041,0.247
"2022-07-19 01:00:00",16.55,0,25.27,19.22,0.357,55.1,0.595,0.578,0.627,0.061,0.041,0.245
"2022-07-19 00:00:00",16.55,0,26.61,18.76,0.325,55.61,0.595,0.578,0.627,0.069,0.045,0.248
"2022-07-18 23:00:00",16.54,0,32.07,19,0.387,52.9,0.595,0.578,0.627,0.076,0.047,0.25
"2022-07-18 22:00:00",16.53,0,42.67,18.86,0.32,51.77,0.595,0.579,0.627,0.076,0.045,0.25
"2022-07-18 21:00:00",16.52,0,75.63,18.29,0.32,51.18,0.594,0.579,0.627,0.075,0.042,0.248
"2022-07-18 20:00:00",16.49,0,88.5,18.61,0.321,51.38,0.594,0.579,0.627,0.065,0.037,0.233
"2022-07-18 19:00:00",16.48,0,83.7,18.32,0.202,55.06,0.594,0.58,0.627,0.061,0.024,0.228
"2022-07-18 18:00:00",16.48,0,78.8,17.99,0.41,57.11,0.593,0.58,0.627,0.046,0.009,0.22
"2022-07-18 17:00:00",16.5,0,71.53,282.1,-0.191,58.25,0.593,0.58,0.627,0.046,0.01,0.22
"2022-07-18 16:00:00",16.51,0,70.5,149.2,-1.102,57.36,0.593,0.58,0.627,0.042,0.013,0.22
"2022-07-18 15:00:00",16.56,0,70.15,16.98,46.63,56.25,0.593,0.579,0.627,0.036,0.018,0.23
"2022-07-18 14:00:00",16.61,0,78.61,17.72,-0.132,53.13,0.593,0.577,0.627,0.038,0.026,0.231
"2022-07-18 13:00:00",16.63,0,87.6,18.87,0.064,49.04,0.593,0.577,0.627,0.041,0.031,0.235
"2022-07-18 12:00:00",16.63,0,95.8,19.61,0.054,45.32,0.593,0.577,0.627,0.056,0.037,0.246
"2022-07-18 11:00:00",16.63,0,98.4,20.13,0.119,43.74,0.593,0.578,0.627,0.049,0.037,0.242
"2022-07-18 10:00:00",16.63,0,100,20.47,0.186,42.41,0.594,0.578,0.627,0.047,0.037,0.24
"2022-07-18 09:00:00",16.63,0,100,20.8,0.253,41.27,0.594,0.578,0.627,0.047,0.037,0.238
"2022-07-18 08:00:00",16.63,0,100,21.34,0.32,40.55,0.594,0.578,0.627,0.047,0.037,0.24
"2022-07-18 07:00:00",16.63,0,100,21.41,0.32,39.97,0.592,0.578,0.626,0.05,0.034,0.243
"2022-07-18 06:00:00",16.64,0,100,21.54,0.253,38.98,0.594,0.578,0.627,0.055,0.036,0.248
"2022-07-18 05:00:00",16.64,0,100,21.67,0.32,38.67,0.594,0.578,0.627,0.053,0.033,0.241
"2022-07-18 04:00:00",16.64,0,100,21.67,0.32,38.84,0.594,0.578,0.627,0.052,0.032,0.237
"2022-07-18 03:00:00",16.64,0,100,21.67,0.32,38.94,0.594,0.578,0.627,0.05,0.031,0.231
"2022-07-18 02:00:00",16.64,0.01,100,21.74,0.287,39.27,0.594,0.578,0.627,0.049,0.029,0.229
"2022-07-18 01:00:00",16.64,0.02,100,21.67,0.32,39.59,0.594,0.578,0.627,0.049,0.03,0.225
"2022-07-18 00:00:00",16.63,0,100,21.74,0.32,39.73,0.594,0.577,0.627,0.05,0.03,0.224
"2022-07-17 23:00:00",16.64,0,100,21.94,0.32,39.68,0.594,0.577,0.627,0.05,0.03,0.224
"2022-07-17 22:00:00",16.63,0,99.7,22.07,0.32,39.54,0.594,0.577,0.627,0.049,0.029,0.224
"2022-07-17 21:00:00",16.62,0,99.4,21.87,0.32,39.74,0.594,0.577,0.627,0.047,0.023,0.221
"2022-07-17 20:00:00",16.62,0,97.6,22.01,0.32,40.42,0.594,0.578,0.627,0.043,0.019,0.221
"2022-07-17 19:00:00",16.62,0,91.5,21.94,0.32,41.75,0.594,0.578,0.627,0.041,0.018,0.221
"2022-07-17 18:00:00",16.62,0,90.6,21.67,0.253,42.06,0.594,0.578,0.627,0.037,0.018,0.221
"2022-07-17 17:00:00",16.62,0,88.8,21.34,0.186,43.35,0.594,0.578,0.627,0.037,0.018,0.215
"2022-07-17 16:00:00",16.62,0,87.8,21.54,0.119,44.33,0.594,0.578,0.627,0.037,0.018,0.217
"2022-07-17 15:00:00",16.63,0,90.7,21.67,0.119,43.48,0.593,0.578,0.627,0.037,0.018,0.221
"2022-07-17 14:00:00",16.62,0,93.4,21.34,0.186,42.49,0.594,0.577,0.627,0.037,0.018,0.217
"2022-07-17 13:00:00",16.64,0,91.8,21.41,0.119,43.17,0.593,0.577,0.626,0.037,0.018,0.215
"2022-07-17 12:00:00",16.67,0,97.1,21.74,0.186,42.07,0.593,0.577,0.626,0.037,0.018,0.214
"2022-07-17 11:00:00",16.64,0,99.9,22.04,0.253,40.92,0.594,0.577,0.626,0.038,0.018,0.216
"2022-07-17 10:00:00",16.63,0,100,21.87,0.186,40,0.594,0.577,0.626,0.04,0.012,0.213
"2022-07-17 09:00:00",16.63,0,100,22.34,0.186,39.68,0.594,0.577,0.627,0.041,0.01,0.206
"2022-07-17 08:00:00",16.63,0,100,22.34,0.32,39.26,0.594,0.577,0.626,0.043,0.013,0.207
"2022-07-17 07:00:00",16.64,0,100,22.48,0.32,39.05,0.593,0.577,0.626,0.045,0.014,0.207
"2022-07-17 06:00:00",16.63,0,100,22.54,0.32,39.09,0.594,0.577,0.626,0.045,0.014,0.208
